index,id,gender,year,major_type,major_color,style,country
32249,25254,Women,2013,Handbags,Orange,简约风服装,Russia
32250,33331,Men,2019,Shirts,Pink,简约风服装,Thailand
32251,24386,Women,2011,Kurtas,Black,简约风服装,Brazil
32252,5978,Men,2011,Shirts,Blue,洛丽塔风服装,Germany
32253,57674,Women,2017,Face Moisturisers,White,嘻哈风服装,Mexico
32254,4096,Men,2011,Tshirts,Black,朋克风服装,Germany
32255,36643,Men,2017,Belts,Brown,朋克风服装,United States of America
32256,52306,Women,2012,Necklace and Chains,Gold,通勤风服装,Argentina
32257,14513,Men,2019,Shirts,Blue,简约风服装,India
32258,5144,Women,2009,Tshirts,White,民族风服装,Canada
32259,37791,Men,2012,Shirts,Blue,洛丽塔风服装,England
32260,34114,Girls,2014,Dresses,Blue,简约风服装,United States of America
32261,50451,Men,2016,Briefs,Grey Melange,简约风服装,Canada
32262,17396,Men,2016,Socks,Blue,通勤风服装,Russia
32263,22071,Women,2009,Kurtas,Brown,洛丽塔风服装,United States of America
32264,29499,Women,2016,Watches,Blue,简约风服装,China
32265,51583,Women,2010,Jeggings,Navy Blue,朋克风服装,Australia
32266,46534,Men,2016,Watches,Black,田园风服装,Argentina
32267,7613,Men,2018,Wallets,Brown,简约风服装,Canada
32268,13736,Men,2011,Shirts,Red,民族风服装,England
32269,34928,Women,2012,Dupatta,Yellow,街头风服装,Canada
32270,27503,Women,2015,Bra,Red,简约风服装,United States of America
32271,9789,Women,2014,Tshirts,Purple,朋克风服装,Singapore
32272,2361,Men,2011,Caps,Black,欧美风服装,Canada
32273,43046,Men,2010,Tshirts,Blue,可爱系服装,Spain
32274,31466,Men,2019,Tshirts,White,洛丽塔风服装,Singapore
32275,55123,Women,2017,Nail Polish,Pink,田园风服装,Spain
32276,46168,Women,2015,Necklace and Chains,Brown,民族风服装,Argentina
32277,28117,Men,2016,Briefs,Black,洛丽塔风服装,United States of America
32278,34548,Men,2019,Belts,Brown,嘻哈风服装,United States of America
32279,27963,Men,2013,Innerwear Vests,Black,街头风服装,Russia
32280,46954,Women,2017,Perfume and Body Mist,Black,民族风服装,India
32281,19650,Women,2019,Tops,Purple,洛丽塔风服装,Brazil
32282,49120,Women,2017,Lipstick,Pink,嘻哈风服装,United States of America
32283,8207,Men,2018,Tshirts,Red,洛丽塔风服装,Argentina
32284,50831,Men,2012,Belts,Black,中性风服装,Canada
32285,18782,Men,2014,Ties,Cream,朋克风服装,Mexico
32286,47886,Women,2015,Handbags,Brown,民族风服装,Canada
32287,38385,Men,2014,Belts,Black,朋克风服装,United States of America
32288,39257,Men,2018,Formal Shoes,Black,欧美风服装,Germany
32289,25608,Men,2016,Watches,Black,田园风服装,Germany
32290,58260,Women,2012,Handbags,Teal,田园风服装,Germany
32291,53688,Women,2014,Handbags,Yellow,简约风服装,Germany
32292,1984,Women,2010,Tshirts,White,田园风服装,India
32293,20974,Women,2016,Belts,Black,街头风服装,France
32294,36811,Men,2017,Perfume and Body Mist,Blue,田园风服装,Mexico
32295,20148,Men,2014,Shirts,Black,民族风服装,United States of America
32296,58052,Women,2012,Earrings,Pink,街头风服装,Australia
32297,39859,Boys,2012,Tshirts,Yellow,田园风服装,India
32298,52568,Women,2010,Clutches,Black,田园风服装,United States of America
32299,8809,Men,2014,Shirts,Black,通勤风服装,Canada
32300,13964,Men,2018,Shirts,White,朋克风服装,Russia
32301,47288,Women,2018,Clutches,Black,通勤风服装,Thailand
32302,28325,Men,2018,Sandals,Brown,民族风服装,Brazil
32303,31208,Men,2017,Sports Shoes,Purple,通勤风服装,Russia
32304,7841,Women,2019,Sports Shoes,Grey,简约风服装,United States of America
32305,13158,Women,2009,Tshirts,Pink,通勤风服装,Germany
32306,43628,Women,2018,Tops,Black,民族风服装,Australia
32307,45987,Women,2018,Sarees,Green,通勤风服装,United States of America
32308,52930,Women,2009,Sarees,Multi,嘻哈风服装,Thailand
32309,,,,,,中性风服装,South Africa
32310,44855,Men,2010,Tshirts,Red,简约风服装,Mexico
32311,36449,Men,2013,Casual Shoes,White,田园风服装,India
32312,14719,Women,2019,Tops,Green,街头风服装,United States of America
32313,33907,Men,2013,Watches,Steel,通勤风服装,China
32314,44069,Men,2017,Perfume and Body Mist,Silver,嘻哈风服装,Mexico
32315,28741,Women,2019,Kurtas,Off White,民族风服装,Russia
32316,3885,Men,2011,Tshirts,Yellow,田园风服装,Thailand
32317,7419,Women,2011,Kurtas,White,简约风服装,China
32318,9583,Unisex,2011,Backpacks,Black,田园风服装,Russia
32319,49776,Women,2015,Kurtas,Blue,民族风服装,United States of America
32320,16872,Women,2013,Sunglasses,Brown,民族风服装,France
32321,8451,Women,2011,Tops,Yellow,嘻哈风服装,Brazil
32322,55329,Women,2017,Hair Colour,Black,简约风服装,Korea
32323,19006,Women,2011,Tshirts,Black,简约风服装,United States of America
32324,50469,Men,2016,Trunk,Navy Blue,嘻哈风服装,Italy
32325,43842,Women,2009,Earrings,Black,街头风服装,Canada
32326,28573,Women,2018,Tshirts,Pink,街头风服装,Canada
32327,55927,Women,2017,Nail Polish,Maroon,通勤风服装,Canada
32328,42990,Women,2012,Sports Shoes,White,朋克风服装,Brazil
32329,22049,Women,2019,Kurtas,Blue,通勤风服装,United States of America
32330,2359,Men,2010,Caps,Navy Blue,简约风服装,India
32331,48496,Women,2018,Trousers,Black,田园风服装,China
32332,34910,Women,2018,Dupatta,Black,朋克风服装,Thailand
32333,19234,Men,2011,Wallets,Black,街头风服装,Canada
32334,22875,Men,2012,Casual Shoes,Khaki,欧美风服装,Germany
32335,49544,Women,2014,Handbags,Black,朋克风服装,Canada
32336,8663,Unisex,2013,Sunglasses,Brown,通勤风服装,Germany
32337,39633,Men,2012,Casual Shoes,Black,简约风服装,Brazil
32338,41729,Women,2015,Heels,Red,通勤风服装,United States of America
32339,4892,Women,2010,Tshirts,Green,街头风服装,United States of America
32340,11059,Men,2009,Shirts,Green,简约风服装,Singapore
32341,5940,Women,2018,Casual Shoes,White,民族风服装,India
32342,33309,Boys,2012,Jeans,Black,朋克风服装,Brazil
32343,11865,Men,2010,Flip Flops,Grey,街头风服装,United States of America
32344,45389,Women,2010,Flats,Grey,嘻哈风服装,France
32345,56558,Women,2017,Lip Gloss,Pink,民族风服装,United States of America
32346,45973,Women,2013,Tops,Turquoise Blue,中性风服装,China
32347,53816,Women,2018,Tunics,White,通勤风服装,Brazil
32348,38527,Men,2009,Sports Shoes,Black,民族风服装,Russia
32349,24178,Men,2010,Flip Flops,Black,简约风服装,Italy
32350,4268,Men,2011,Sports Shoes,Maroon,朋克风服装,Canada
32351,25896,Women,2015,Leggings,Black,简约风服装,Canada
32352,59510,Women,2013,Pendant,Silver,通勤风服装,Italy
32353,24944,Girls,2018,Tops,Red,简约风服装,Canada
32354,47618,Women,2018,Heels,Pink,通勤风服装,Canada
32355,17168,Men,2011,Shirts,Mustard,嘻哈风服装,India
32356,29667,Men,2010,Shirts,Black,街头风服装,Australia
32357,3871,Men,2011,Tshirts,Brown,嘻哈风服装,Brazil
32358,9577,Women,2018,Handbags,Charcoal,简约风服装,United States of America
32359,17954,Unisex,2011,Caps,Blue,简约风服装,France
32360,48650,Women,2013,Earrings,Silver,田园风服装,England
32361,49782,Women,2017,Night suits,Pink,通勤风服装,Singapore
32362,16886,Men,2016,Sunglasses,Brown,民族风服装,Thailand
32363,31698,Women,2012,Kurtas,Pink,朋克风服装,United States of America
32364,28587,Men,2010,Wallets,Brown,欧美风服装,United States of America
32365,42964,Men,2010,Belts,Multi,嘻哈风服装,China
32366,29455,Men,2016,Free Gifts,Black,简约风服装,United States of America
32367,16288,Men,2014,Tshirts,Grey,简约风服装,Canada
32368,23953,Men,2014,Shirts,Black,朋克风服装,Canada
32369,48462,Men,2010,Shorts,Blue,朋克风服装,China
32370,18312,Men,2018,Sweaters,Grey,田园风服装,Russia
32371,22881,Men,2015,Sports Sandals,Khaki,简约风服装,Thailand
32372,8697,Men,2016,Sunglasses,Black,嘻哈风服装,Spain
32373,4866,Men,2019,Tshirts,Black,嘻哈风服装,Italy
32374,25298,Women,2018,Handbags,Black,简约风服装,Canada
32375,1528,Men,2010,Jackets,Black,简约风服装,Italy
32376,59722,Women,2014,Briefs,Black,朋克风服装,China
32377,21638,Women,2010,Bra,Peach,嘻哈风服装,France
32378,11891,Men,2013,Formal Shoes,Tan,民族风服装,Spain
32379,5188,Men,2011,Tshirts,Black,简约风服装,Australia
32380,29031,Men,2014,Caps,Red,民族风服装,Germany
32381,30920,Women,2014,Trousers,Green,嘻哈风服装,United States of America
32382,27997,Men,2016,Briefs,Blue,田园风服装,China
32383,9321,Men,2018,Tshirts,Navy Blue,朋克风服装,Japan
32384,48006,Men,2016,Watches,Black,民族风服装,Argentina
32385,18776,Men,2019,Ties,Purple,简约风服装,China
32386,38371,Men,2017,Belts,Black,田园风服装,Canada
32387,14987,Men,2011,Sweatshirts,Black,民族风服装,Spain
32388,15855,Unisex,2009,Sandals,Grey,民族风服装,Mexico
32389,58294,Men,2016,Socks,Black,洛丽塔风服装,Canada
32390,15069,Men,2014,Sandals,Brown,嘻哈风服装,Russia
32391,45719,Men,2017,Deodorant,White,简约风服装,China
32392,20980,Men,2016,Belts,Black,田园风服装,Canada
32393,40059,Men,2009,Tshirts,White,田园风服装,Canada
32394,38143,Unisex,2015,Handbags,Black,简约风服装,Brazil
32395,10729,Women,2015,Handbags,Black,街头风服装,India
32396,37937,Women,2012,Dresses,Purple,简约风服装,United States of America
32397,59948,Women,2017,Deodorant,Black,通勤风服装,England
32398,32479,Men,2019,Track Pants,Charcoal,朋克风服装,India
32399,14389,Women,2015,Heels,Brown,朋克风服装,United States of America
32400,56900,Women,2010,Heels,Brown,简约风服装,China
32401,59174,Men,2019,Formal Shoes,Brown,嘻哈风服装,United States of America
32402,51319,Unisex,2012,Rain Jacket,Black,简约风服装,United States of America
32403,12842,Men,2011,Tshirts,Navy Blue,朋克风服装,England
32404,7089,Unisex,2015,Backpacks,Blue,嘻哈风服装,India
32405,23739,Women,2016,Sunglasses,Brown,街头风服装,India
32406,3429,Men,2014,Tshirts,Black,民族风服装,United States of America
32407,19496,Women,2010,Socks,White,嘻哈风服装,United States of America
32408,18544,Women,2015,Heels,Blue,简约风服装,United States of America
32409,6967,Men,2018,Tshirts,Blue,朋克风服装,United States of America
32410,27399,Women,2018,Bra,Black,中性风服装,United States of America
32411,9113,Women,2018,Sports Shoes,Black,简约风服装,Germany
32412,41716,Women,2012,Heels,White,欧美风服装,France
32413,25253,Women,2010,Handbags,Orange,朋克风服装,Argentina
32414,57673,Women,2017,Nail Polish,White,简约风服装,India
32415,33336,Men,2009,Formal Shoes,Black,简约风服装,Italy
32416,4091,Men,2010,Tshirts,White,民族风服装,United States of America
32417,5143,Women,2011,Tshirts,White,简约风服装,Brazil
32418,10988,Women,2011,Tshirts,Pink,简约风服装,Canada
32419,37796,Men,2017,Shirts,Blue,民族风服装,Australia
32420,14514,Men,2019,Shirts,Brown,朋克风服装,France
32421,50456,Men,2012,Briefs,Black,简约风服装,Germany
32422,17391,Men,2012,Socks,Navy Blue,嘻哈风服装,Korea
32423,34113,Girls,2012,Dresses,Pink,洛丽塔风服装,Russia
32424,7614,Men,2014,Messenger Bag,Brown,简约风服装,Singapore
32425,55918,Women,2017,Nail Polish,Red,简约风服装,Canada
32426,51584,Women,2012,Jeans,Blue,民族风服装,China
32427,22076,Women,2014,Kurtas,Green,嘻哈风服装,China
32428,43041,Girls,2012,Tops,Pink,简约风服装,Germany
32429,2366,Girls,2010,Backpacks,Black,通勤风服装,Canada
32430,27504,Women,2018,Bra,White,洛丽塔风服装,Canada
32431,13731,Men,2011,Shirts,Purple,简约风服装,United States of America
32432,55124,Women,2017,Nail Polish,Peach,嘻哈风服装,Mexico
32433,31461,Men,2009,Shorts,White,嘻哈风服装,China
32434,34321,Men,2010,Tshirts,Red,简约风服装,India
32435,50664,Men,2012,Shorts,Charcoal,街头风服装,United States of America
32436,16071,Men,2010,Trousers,Beige,简约风服装,Italy
32437,22244,Men,2009,Casual Shoes,Blue,简约风服装,China
32438,7426,Women,2018,Tops,Purple,田园风服装,United States of America
32439,19805,Men,2009,Tshirts,Blue,韩版系服装,Australia
32440,27736,Women,2015,Handbags,Black,田园风服装,England
32441,13503,Men,2009,Tshirts,Green,简约风服装,India
32442,43273,Women,2013,Handbags,Black,嘻哈风服装,India
32443,30781,Men,2012,Kurtas,Yellow,通勤风服装,Brazil
32444,2154,Men,2018,Tshirts,White,学院风服装,United States of America
32445,31653,Men,2010,Shirts,White,简约风服装,Singapore
32446,49749,Men,2013,Ties,Brown,通勤风服装,China
32447,55316,Men,2016,Socks,Grey,街头风服装,Canada
32448,19039,Women,2015,Heels,Brown,通勤风服装,United States of America
32449,25061,Men,2015,Accessory Gift Set,Purple,嘻哈风服装,Mexico
32450,56593,Women,2017,Eyeshadow,Green,民族风服装,United States of America
32451,11254,Men,2010,Tshirts,Navy Blue,田园风服装,Canada
32452,33104,Women,2015,Heels,Brown,简约风服装,Canada
32453,10386,Women,2016,Watches,White,简约风服装,Canada
32454,57441,Women,2015,Tshirts,White,简约风服装,Germany
32455,36476,Men,2013,Casual Shoes,Black,简约风服装,United States of America
32456,52133,Women,2012,Leggings,Navy Blue,嘻哈风服装,Germany
32457,14726,Men,2010,Tshirts,Purple,民族风服装,China
32458,33938,Men,2009,Tshirts,White,街头风服装,France
32459,5371,Men,2018,Sports Shoes,Black,嘻哈风服装,United States of America
32460,44056,Men,2017,Perfume and Body Mist,Black,嘻哈风服装,Brazil
32461,16415,Men,2009,Tshirts,Maroon,简约风服装,Thailand
32462,22620,Men,2018,Tshirts,Blue,简约风服装,Canada
32463,7042,Men,2019,Casual Shoes,Brown,街头风服装,Singapore
32464,12889,Men,2019,Sports Shoes,White,简约风服装,Mexico
32465,35697,Men,2015,Casual Shoes,White,简约风服装,United States of America
32466,46365,Men,2009,Shirts,Navy Blue,简约风服装,India
32467,6190,Women,2018,Tops,Grey,欧美风服装,United States of America
32468,34745,Men,2012,Casual Shoes,Black,简约风服装,India
32469,50200,Women,2016,Sunglasses,Brown,嘻哈风服装,Australia
32470,31237,Men,2015,Tshirts,Black,简约风服装,India
32471,26280,Men,2012,Tshirts,White,朋克风服装,Thailand
32472,27352,Women,2011,Tshirts,Black,简约风服装,Singapore
32473,13167,Men,2014,Sports Shoes,Black,嘻哈风服装,Australia
32474,43617,Women,2010,Tops,Pink,田园风服装,India
32475,58851,Men,2019,Cufflinks,Steel,简约风服装,Canada
32476,38188,Men,2016,Sunglasses,Grey,简约风服装,Mexico
32477,33560,Women,2012,Tshirts,Navy Blue,朋克风服装,Brazil
32478,40092,Men,2014,Tshirts,Navy Blue,嘻哈风服装,United States of America
32479,57025,Men,2016,Briefs,Navy Blue,田园风服装,United States of America
32480,25405,Men,2013,Tshirts,Black,简约风服装,China
32481,11630,Women,2011,Kurtas,Purple,民族风服装,Germany
32482,41140,Women,2013,Dresses,White,民族风服装,France
32483,21899,Women,2016,Kurtas,Pink,简约风服装,Germany
32484,59983,Women,2013,Dresses,Cream,民族风服装,South Africa
32485,53485,Women,2015,Bra,Grey,通勤风服装,Germany
32486,14342,Men,2011,Sports Shoes,Maroon,简约风服装,Korea
32487,20177,Men,2019,Shirts,Maroon,街头风服装,Germany
32488,57819,Women,2018,Dresses,Green,简约风服装,Russia
32489,15290,Men,2009,Sports Shoes,White,简约风服装,United States of America
32490,52557,Women,2015,Jeans,Blue,田园风服装,Thailand
32491,57217,Women,2014,Capris,Blue,朋克风服装,United States of America
32492,33752,Women,2017,Tops,White,通勤风服装,Korea
32493,39268,Men,2018,Casual Shoes,Black,嘻哈风服装,Australia
32494,25637,Women,2016,Watches,Silver,嘻哈风服装,Russia
32495,11402,Men,2014,Sweatshirts,Black,简约风服装,England
32496,5527,Men,2009,Tshirts,Purple,田园风服装,China
32497,44600,Men,2014,Wallets,Blue,田园风服装,Korea
32498,14170,Men,2010,Belts,Black,民族风服装,Canada
32499,21297,Women,2016,Sunglasses,Copper,嘻哈风服装,China
32500,36220,Women,2012,Sports Shoes,Blue,嘻哈风服装,France
32501,7270,Men,2014,Tshirts,Grey,田园风服装,United States of America
32502,16627,Men,2016,Tshirts,Rust,民族风服装,United States of America
32503,31839,Men,2016,Watches,White,朋克风服装,United States of America
32504,49923,Women,2012,Sarees,Red,简约风服装,Italy
32505,28128,Men,2016,Briefs,Navy Blue,简约风服装,India
32506,50032,Men,2016,Lounge Pants,Navy Blue,可爱系服装,Russia
32507,34577,Women,2015,Tops,Cream,简约风服装,United States of America
32508,55540,Women,2017,Eyeshadow,Copper,田园风服装,China
32509,12287,Men,2018,Trousers,Black,朋克风服装,Australia
32510,31005,Women,2017,Perfume and Body Mist,Pink,可爱系服装,England
32511,8238,Men,2018,Casual Shoes,Brown,民族风服装,England
32512,2702,Girls,2018,Shirts,Blue,田园风服装,South Africa
32513,13355,Men,2011,Casual Shoes,Brown,田园风服装,Japan
32514,54492,Women,2010,Handbags,Blue,嘻哈风服装,Spain
32515,35663,Men,2013,Sandals,Brown,中性风服装,Canada
32516,46391,Men,2019,Tshirts,Black,嘻哈风服装,United States of America
32517,47243,Men,2013,Casual Shoes,Red,朋克风服装,Germany
32518,6164,Men,2010,Tshirts,Red,简约风服装,France
32519,23706,Men,2016,Sunglasses,Black,朋克风服装,Canada
32520,9910,Unisex,2011,Backpacks,Pink,嘻哈风服装,Australia
32521,17533,Unisex,2010,Hat,Black,民族风服装,South Africa
32522,3416,Men,2010,Tshirts,Blue,简约风服装,Canada
32523,42731,Women,2010,Flats,Black,民族风服装,Canada
32524,12041,Men,2011,Shirts,Pink,简约风服装,Japan
32525,55786,Women,2017,Nightdress,Black,街头风服装,United States of America
